user_id,year,month,expense,income,net,savings_rate,expense_ratio,essential_expense,total_expense,essential_ratio,income_cv,expense_cv,n_income_tx,n_expense_tx,cat_Cafe,cat_Education,cat_Entertainment,cat_Food,cat_Gifts,cat_Health,cat_Personal Care,cat_Rent,cat_Shopping,cat_Subscription,cat_Transport,cat_Travel,cat_Utilities,score_savings_rate,score_expense_ratio,score_essential,score_income_stab,score_exp_volatility,financial_health_score,label
U00014,2023.0,8.0,25000.0,1094500.0,1069500.0,0.9771585198720877,0.02284148012791229,25000.0,25000.0,1.0,0.0,1.0979574156547267,1.0,1.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.71585198720877,97.71585198720877,0.0,100.0,0.0,63.85792599360438,AMAN
U00017,2024.0,4.0,414900.0,2564700.0,2149800.0,0.8382266931804889,0.16177330681951105,414900.0,414900.0,1.0,0.9105248840417736,0.9028540849477349,1.0,2.0,0.0,0.0,0.0,0.0,0.0,32500.0,0.0,0.0,0.0,0.0,382400.0,0.0,0.0,83.8226693180489,83.8226693180489,0.0,8.947511595822643,9.714591505226512,44.710650124181825,BAHAYA
U00017,2024.0,5.0,255300.0,628600.0,373300.0,0.5938593700286351,0.40614062997136496,255300.0,255300.0,1.0,0.9105248840417736,0.9028540849477349,1.0,1.0,0.0,0.0,0.0,0.0,0.0,255300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.38593700286351,59.3859370028635,0.0,8.947511595822643,9.714591505226512,32.49228396658913,RAWAN
U00018,2024.0,3.0,682100.0,4101400.0,3419300.0,0.8336909348027502,0.16630906519724972,551900.0,682100.0,0.8091188975223574,0.0,0.5538440102643616,1.0,2.0,130200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551900.0,0.0,0.0,83.36909348027503,83.36909348027503,19.088110247764256,100.0,44.61559897356384,67.19450863572494,AMAN
U00019,2023.0,4.0,428300.0,1259300.0,831000.0,0.659890415310093,0.3401095846899071,428300.0,428300.0,1.0,0.614893331938089,0.8542650320526131,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428300.0,65.98904153100929,65.98904153100929,0.0,38.5106668061911,14.573496794738695,40.95714530564411,BAHAYA
U00020,2023.0,11.0,83700.0,5107500.0,5023800.0,0.9836123348017621,0.016387665198237887,54100.0,83700.0,0.6463560334528077,0.0,0.7093711404667585,1.0,3.0,0.0,29600.0,0.0,0.0,0.0,23900.0,0.0,0.0,0.0,0.0,30200.0,0.0,0.0,98.36123348017621,98.36123348017621,35.36439665471923,100.0,29.062885953324148,75.61292896403057,AMAN
U00022,2024.0,9.0,434200.0,3912600.0,3478400.0,0.8890252006338496,0.11097479936615039,336700.0,434200.0,0.7754491017964071,0.9576890542933842,0.8673357877810758,1.0,2.0,0.0,0.0,97500.0,0.0,0.0,0.0,0.0,336700.0,0.0,0.0,0.0,0.0,0.0,88.90252006338496,88.90252006338496,22.455089820359287,4.2310945706615755,13.266421221892422,51.56690536464743,AMAN
U00025,2023.0,4.0,31400.0,2313600.0,2282200.0,0.9864280774550485,0.013571922544951591,0.0,31400.0,0.0,0.32520294272857114,1.190748662765846,1.0,1.0,0.0,0.0,31400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.64280774550484,98.64280774550484,100.0,67.47970572714289,0.0,79.44335973182386,AMAN
U00025,2023.0,12.0,40200.0,1388100.0,1347900.0,0.971039550464664,0.02896044953533607,40200.0,40200.0,1.0,0.32520294272857114,1.190748662765846,1.0,1.0,0.0,0.0,0.0,40200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.1039550464664,97.1039550464664,0.0,67.47970572714289,0.0,58.67393338230463,AMAN
U00025,2024.0,10.0,103100.0,1079800.0,976700.0,0.9045193554361919,0.09548064456380811,0.0,103100.0,0.0,0.32520294272857114,1.190748662765846,1.0,1.0,0.0,103100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.45193554361919,90.45193554361919,100.0,67.47970572714289,0.0,75.34792363088103,AMAN
U00026,2023.0,1.0,168600.0,3678500.0,3509900.0,0.9541661003126274,0.04583389968737257,76000.0,168600.0,0.45077105575326215,0.2339361078614674,1.0479612127620295,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76000.0,92600.0,0.0,0.0,0.0,0.0,95.41661003126273,95.41661003126273,54.922894424673785,76.60638921385325,0.0,70.18384228264411,AMAN
U00026,2023.0,6.0,510800.0,2631200.0,2120400.0,0.8058680449984797,0.19413195500152022,0.0,510800.0,0.0,0.2339361078614674,1.0479612127620295,1.0,1.0,0.0,510800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.58680449984797,80.58680449984797,100.0,76.60638921385325,0.0,71.78436063200198,AMAN
U00029,2023.0,2.0,174100.0,1862100.0,1688000.0,0.9065034101283497,0.09349658987165028,174100.0,174100.0,1.0,0.0,0.9424009477921201,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174100.0,90.65034101283497,90.65034101283497,0.0,100.0,5.759905220787987,61.18915628953568,AMAN
U00030,2024.0,10.0,78400.0,3280500.0,3202100.0,0.9761012040847432,0.023898795915256822,78400.0,78400.0,1.0,0.5948773224414527,0.6832619376362528,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,0.0,0.0,97.61012040847432,97.61012040847432,0.0,40.51226775585472,31.673806236374723,59.63297130307157,AMAN
U00031,2023.0,12.0,150600.0,86900.0,-63700.0,-0.7330264672036824,1.7330264672036824,150600.0,150600.0,1.0,1.1473981942223743,0.7863881721120445,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150600.0,0.0,0.0,0.0,0.0,21.361182788795553,3.204177418319333,RAWAN
U00032,2023.0,11.0,150300.0,2083400.0,1933100.0,0.9278583085341269,0.0721416914658731,150300.0,150300.0,1.0,0.017960820524878657,0.8958287513407994,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,143700.0,92.78583085341269,92.78583085341269,0.0,98.20391794751214,10.417124865920059,62.68607184872117,AMAN
U00033,2024.0,7.0,472800.0,8004800.0,7532000.0,0.9409354387367579,0.059064561263242055,0.0,472800.0,0.0,0.7295439591824229,0.8373721839574694,2.0,2.0,0.0,146300.0,326500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.09354387367578,94.09354387367578,100.0,27.045604081757713,16.262781604253064,73.54302978973952,AMAN
U00035,2023.0,12.0,63600.0,1140100.0,1076500.0,0.9442154197000263,0.055784580299973685,63600.0,63600.0,1.0,0.5747111397134905,0.9324472470032799,1.0,1.0,0.0,0.0,0.0,63600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.42154197000264,94.42154197000264,0.0,42.528886028650945,6.7552752996720145,54.60339518424976,AMAN
U00036,2023.0,1.0,801800.0,6546500.0,5744700.0,0.8775223401817766,0.12247765981822348,0.0,801800.0,0.0,0.7246751803742628,0.593847201621514,1.0,2.0,0.0,0.0,265600.0,0.0,0.0,0.0,0.0,0.0,536200.0,0.0,0.0,0.0,0.0,87.75223401817766,87.75223401817766,100.0,27.53248196257372,40.6152798378486,74.09828127915218,AMAN
U00036,2023.0,3.0,535900.0,6210500.0,5674600.0,0.9137106513163191,0.08628934868368086,535900.0,535900.0,1.0,0.7246751803742628,0.593847201621514,1.0,2.0,0.0,0.0,0.0,245000.0,0.0,0.0,0.0,0.0,0.0,0.0,290900.0,0.0,0.0,91.37106513163191,91.37106513163191,0.0,27.53248196257372,40.6152798378486,55.9076968358793,AMAN
U00036,2023.0,11.0,223000.0,3250100.0,3027100.0,0.9313867265622596,0.06861327343774037,0.0,223000.0,0.0,0.7246751803742628,0.593847201621514,2.0,1.0,0.0,0.0,223000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.13867265622596,93.13867265622596,100.0,27.53248196257372,40.6152798378486,76.79150059817633,AMAN
U00037,2024.0,2.0,811300.0,498800.0,-312500.0,-0.6265036086607859,1.6265036086607858,811300.0,811300.0,1.0,0.41028596696755915,0.9136567139339512,1.0,2.0,0.0,0.0,0.0,461000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350300.0,0.0,0.0,0.0,58.97140330324409,8.63432860660488,10.140859786477344,RAWAN
U00038,2024.0,9.0,154100.0,5491600.0,5337500.0,0.9719389613227475,0.028061038677252532,0.0,154100.0,0.0,0.0,0.6184613892826639,1.0,1.0,0.0,0.0,154100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.19389613227474,97.19389613227474,100.0,100.0,38.15386107173361,89.32002722689741,AMAN
U00039,2023.0,1.0,443900.0,45600.0,-398300.0,-8.734649122807017,9.734649122807017,443900.0,443900.0,1.0,1.244463263757109,0.9310630034133074,1.0,1.0,0.0,0.0,0.0,443900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.893699658669261,1.0340549488003892,RAWAN
U00039,2023.0,10.0,90900.0,714200.0,623300.0,0.872724726967236,0.12727527303276392,90900.0,90900.0,1.0,1.244463263757109,0.9310630034133074,1.0,1.0,0.0,0.0,0.0,90900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.2724726967236,87.2724726967236,0.0,0.0,6.893699658669261,44.67029129716219,BAHAYA
U00041,2023.0,9.0,9500.0,8352100.0,8342600.0,0.9988625615114761,0.0011374384885238444,9500.0,9500.0,1.0,0.49213099786457,0.6821441684249966,1.0,1.0,0.0,0.0,0.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8862561511476,99.8862561511476,0.0,50.78690021354299,31.78558315750034,62.329000581230304,AMAN
U00041,2024.0,9.0,190600.0,2832500.0,2641900.0,0.9327096204766108,0.06729037952338923,0.0,190600.0,0.0,0.49213099786457,0.6821441684249966,1.0,1.0,190600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27096204766107,93.27096204766107,100.0,50.78690021354299,31.78558315750034,79.02135352948703,AMAN
U00042,2023.0,3.0,343300.0,614200.0,270900.0,0.44106154347118204,0.558938456528818,343300.0,343300.0,1.0,1.0396942208663922,0.7920668305630411,1.0,1.0,0.0,0.0,0.0,343300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.106154347118206,44.1061543471182,0.0,0.0,20.793316943695896,25.17207471511349,RAWAN
U00042,2024.0,7.0,150100.0,4309100.0,4159000.0,0.9651667401545566,0.034833259845443366,150100.0,150100.0,1.0,1.0396942208663922,0.7920668305630411,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107100.0,0.0,43000.0,96.51667401545566,96.51667401545566,0.0,0.0,20.793316943695896,51.37733454928222,AMAN
U00042,2024.0,9.0,77900.0,920000.0,842100.0,0.9153260869565217,0.08467391304347827,77900.0,77900.0,1.0,1.0396942208663922,0.7920668305630411,1.0,1.0,0.0,0.0,0.0,77900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.53260869565217,91.53260869565217,0.0,0.0,20.793316943695896,48.88530188938047,BAHAYA
U00043,2023.0,1.0,2800.0,2192400.0,2189600.0,0.9987228607918263,0.001277139208173691,0.0,2800.0,0.0,0.33551285223817556,1.0193627793902251,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,99.87228607918263,99.87228607918263,100.0,66.44871477618244,0.0,79.90345025601869,AMAN
U00043,2024.0,3.0,188400.0,4375600.0,4187200.0,0.9569430478105859,0.04305695218941402,25600.0,188400.0,0.13588110403397027,0.33551285223817556,1.0193627793902251,1.0,2.0,162800.0,0.0,0.0,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.69430478105859,95.6943047810586,86.41188959660298,66.44871477618244,0.0,75.09683752627727,AMAN
U00044,2024.0,10.0,608300.0,1844000.0,1235700.0,0.670119305856833,0.329880694143167,608300.0,608300.0,1.0,0.7509640818631722,0.5797197911233672,1.0,2.0,0.0,0.0,0.0,0.0,0.0,608300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0119305856833,67.0119305856833,0.0,24.90359181368278,42.028020887663274,43.54570719804356,BAHAYA
U00045,2023.0,3.0,95600.0,3025600.0,2930000.0,0.9684029613960867,0.031597038603913274,0.0,95600.0,0.0,0.3429607573703528,0.8852841785602062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95600.0,0.0,96.84029613960867,96.84029613960867,100.0,65.70392426296472,11.471582143979376,79.99647403084593,AMAN
U00045,2023.0,11.0,3400.0,4180600.0,4177200.0,0.9991867196096255,0.0008132803903745874,0.0,3400.0,0.0,0.3429607573703528,0.8852841785602062,1.0,1.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.91867196096254,99.91867196096254,100.0,65.70392426296472,11.471582143979376,81.53566194152287,AMAN
U00045,2024.0,1.0,276300.0,2064000.0,1787700.0,0.8661337209302326,0.13386627906976745,276300.0,276300.0,1.0,0.3429607573703528,0.8852841785602062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,276300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.61337209302326,86.61337209302326,0.0,65.70392426296472,11.471582143979376,54.88301200755324,AMAN
U00046,2023.0,12.0,427700.0,2120500.0,1692800.0,0.7983022871964159,0.20169771280358406,427700.0,427700.0,1.0,0.07842743363717164,1.2852494727000001,1.0,1.0,0.0,0.0,0.0,427700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8302287196416,79.8302287196416,0.0,92.15725663628284,0.0,53.73870285526323,AMAN
U00047,2023.0,10.0,479200.0,205000.0,-274200.0,-1.3375609756097562,2.337560975609756,479200.0,479200.0,1.0,0.0,0.6488628547613405,1.0,2.0,0.0,0.0,0.0,320200.0,0.0,159000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.113714523865944,20.26705717857989,RAWAN
U00050,2023.0,7.0,13400.0,7503500.0,7490100.0,0.9982141667221963,0.0017858332778036916,0.0,13400.0,0.0,0.16487460888552932,1.0413186006196484,1.0,1.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82141667221963,99.82141667221963,100.0,83.51253911144707,0.0,82.43758920282689,AMAN
U00052,2023.0,5.0,487600.0,5549200.0,5061600.0,0.9121314784113025,0.08786852158869747,417800.0,487600.0,0.8568498769483183,0.0,0.9106199013832356,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69800.0,0.0,0.0,0.0,417800.0,91.21314784113025,91.21314784113025,14.315012305168173,100.0,8.938009861676443,64.81027786085023,AMAN
U00053,2024.0,1.0,53700.0,626600.0,572900.0,0.9142993935525056,0.08570060644749442,53700.0,53700.0,1.0,0.7570731552969843,0.7516146394485979,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42993935525055,91.42993935525055,0.0,24.292684470301573,24.838536055140214,53.08465275644155,AMAN
U00053,2024.0,3.0,179800.0,865700.0,685900.0,0.7923068037426361,0.207693196257364,0.0,179800.0,0.0,0.7570731552969843,0.7516146394485979,1.0,1.0,179800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.23068037426361,79.2306803742636,100.0,24.292684470301573,24.838536055140214,66.98502326594807,AMAN
U00056,2023.0,3.0,432900.0,3617000.0,3184100.0,0.8803151783245784,0.11968482167542162,286600.0,432900.0,0.6620466620466621,0.4073337300578214,0.5349313106572494,1.0,2.0,0.0,0.0,146300.0,0.0,0.0,286600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.03151783245784,88.03151783245784,33.79533379533379,59.26662699421785,46.50686893427506,66.64085006456962,AMAN
U00056,2024.0,3.0,645700.0,1154700.0,509000.0,0.44080713605265437,0.5591928639473457,0.0,645700.0,0.0,0.4073337300578214,0.5349313106572494,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,645700.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08071360526544,44.08071360526543,100.0,59.26662699421785,46.50686893427506,57.906381191906654,AMAN
U00056,2024.0,12.0,67900.0,3700200.0,3632300.0,0.9816496405599697,0.01835035944003027,0.0,67900.0,0.0,0.4073337300578214,0.5349313106572494,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67900.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16496405599698,98.16496405599698,100.0,59.26662699421785,46.50686893427506,84.94850641727243,AMAN
U00057,2023.0,2.0,137600.0,3820300.0,3682700.0,0.9639818862393006,0.036018113760699424,0.0,137600.0,0.0,0.32942205760533066,0.7741044219024849,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137600.0,0.0,0.0,0.0,0.0,96.39818862393005,96.39818862393005,100.0,67.05779423946694,22.589557809751515,81.64619711934779,AMAN
U00057,2023.0,4.0,60700.0,3871600.0,3810900.0,0.984321727451183,0.015678272548817027,60700.0,60700.0,1.0,0.32942205760533066,0.7741044219024849,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60700.0,98.4321727451183,98.4321727451183,0.0,67.05779423946694,22.589557809751515,62.66318917994192,AMAN
U00058,2024.0,6.0,65300.0,265100.0,199800.0,0.7536778574122972,0.24632214258770274,65300.0,65300.0,1.0,1.1780994507211493,0.8325933963748341,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65300.0,75.36778574122972,75.36778574122974,0.0,0.0,16.74066036251659,40.19499192499235,BAHAYA
U00058,2024.0,12.0,371700.0,1109200.0,737500.0,0.6648936170212766,0.3351063829787234,371700.0,371700.0,1.0,1.1780994507211493,0.8325933963748341,1.0,2.0,0.0,0.0,0.0,262700.0,0.0,0.0,0.0,0.0,0.0,0.0,109000.0,0.0,0.0,66.48936170212765,66.48936170212765,0.0,0.0,16.74066036251659,35.755779905441315,BAHAYA
U00059,2023.0,9.0,577600.0,5476700.0,4899100.0,0.8945350302189274,0.10546496978107255,577600.0,577600.0,1.0,0.6548033566892693,0.9896859977694326,1.0,2.0,0.0,0.0,0.0,269100.0,0.0,0.0,0.0,0.0,0.0,0.0,308500.0,0.0,0.0,89.45350302189274,89.45350302189274,0.0,34.51966433107307,1.0314002230567443,50.059411194065845,AMAN
U00060,2023.0,1.0,82200.0,1373900.0,1291700.0,0.94017031807264,0.05982968192736007,0.0,82200.0,0.0,0.022482691208977775,0.9555197167732511,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82200.0,0.0,0.0,0.0,0.0,0.0,0.0,94.01703180726399,94.01703180726399,100.0,97.75173087910223,4.44802832267489,82.33847978389856,AMAN
U00061,2023.0,1.0,306600.0,2948200.0,2641600.0,0.8960043416321823,0.10399565836781766,306600.0,306600.0,1.0,0.6795195449883383,0.8432337151444463,1.0,1.0,0.0,0.0,0.0,306600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.60043416321824,89.60043416321824,0.0,32.048045501166165,15.676628485555366,51.95891817961735,AMAN
U00061,2023.0,5.0,607400.0,1891800.0,1284400.0,0.6789301194629453,0.32106988053705465,607400.0,607400.0,1.0,0.6795195449883383,0.8432337151444463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607400.0,0.0,0.0,67.89301194629454,67.89301194629454,0.0,32.048045501166165,15.676628485555366,41.1052070711555,BAHAYA
U00061,2023.0,6.0,560000.0,524600.0,-35400.0,-0.06747998475028594,1.0674799847502858,0.0,560000.0,0.0,0.6795195449883383,0.8432337151444463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560000.0,0.0,0.0,0.0,0.0,0.0,100.0,32.048045501166165,15.676628485555366,27.158701098008226,RAWAN
U00062,2023.0,10.0,225200.0,1641200.0,1416000.0,0.8627833292712649,0.13721667072873509,0.0,225200.0,0.0,0.26651875854129253,0.8352652418750844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225200.0,0.0,0.0,0.0,86.27833292712648,86.27833292712648,100.0,73.34812414587076,16.473475812491557,76.61240645731759,AMAN
U00062,2024.0,2.0,749200.0,1120700.0,371500.0,0.33148924779155886,0.6685107522084411,749200.0,749200.0,1.0,0.26651875854129253,0.8352652418750844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749200.0,0.0,0.0,33.148924779155884,33.148924779155884,0.0,73.34812414587076,16.473475812491557,30.047702383332286,RAWAN
U00065,2023.0,2.0,672100.0,1528300.0,856200.0,0.5602303212720016,0.43976967872799844,672100.0,672100.0,1.0,0.9285039546564444,0.9548872825571553,1.0,2.0,0.0,0.0,0.0,32600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639500.0,56.02303212720015,56.02303212720015,0.0,7.149604534355558,4.511271744284473,29.760647505396083,RAWAN
U00065,2024.0,5.0,133300.0,61100.0,-72200.0,-1.1816693944353518,2.181669394435352,0.0,133300.0,0.0,0.9285039546564444,0.9548872825571553,1.0,1.0,133300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.149604534355558,4.511271744284473,21.749131441796006,RAWAN
U00066,2023.0,9.0,51200.0,1514200.0,1463000.0,0.9661867652886013,0.03381323471139876,51200.0,51200.0,1.0,0.7457283835667706,0.864266258441549,1.0,1.0,0.0,0.0,0.0,51200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.61867652886012,96.61867652886012,0.0,25.427161643322936,13.573374155845098,54.15941863430527,AMAN
U00066,2024.0,9.0,89000.0,356900.0,267900.0,0.7506304286915102,0.24936957130848977,89000.0,89000.0,1.0,0.7457283835667706,0.864266258441549,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89000.0,0.0,0.0,75.06304286915102,75.06304286915102,0.0,25.427161643322936,13.573374155845098,43.38160180445072,BAHAYA
U00067,2023.0,4.0,745100.0,3674600.0,2929500.0,0.7972296304359658,0.2027703695640342,731100.0,745100.0,0.9812105757616427,0.6896790082562247,0.9952094981680597,1.0,3.0,0.0,0.0,14000.0,731100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72296304359658,79.72296304359658,1.8789424238357277,31.032099174377525,0.4790501831940297,44.96394241020117,BAHAYA
U00068,2023.0,3.0,45900.0,2039400.0,1993500.0,0.9774933804060018,0.022506619593998235,45900.0,45900.0,1.0,0.1946150978063494,1.2237758418551128,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45900.0,97.74933804060018,97.74933804060018,0.0,80.53849021936506,0.0,60.95544255320485,AMAN
